0,0,Header,1,2,480,
1,0,Start_track,,,,
1,0,Time_signature,4,2,24,8
1,0,Title_t,"""from model""",,,
1,0,End_track,,,,
2,0,Start_track,,,,
2,0,Note_on_c,9,35,61,
2,0,Note_on_c,9,36,61,
2,0,Note_on_c,9,37,61,
2,0,Note_on_c,9,38,61,
2,0,Note_on_c,9,39,60,
2,0,Note_on_c,9,40,61,
2,0,Note_on_c,9,41,62,
2,0,Note_on_c,9,42,61,
2,0,Note_on_c,9,43,60,
2,0,Note_on_c,9,44,61,
2,0,Note_on_c,9,45,62,
2,0,Note_on_c,9,46,50,
2,0,Note_on_c,9,47,59,
2,0,Note_on_c,9,48,58,
2,0,Note_on_c,9,49,61,
2,0,Note_on_c,9,50,59,
2,0,Note_on_c,9,51,62,
2,0,Note_on_c,9,56,61,
2,0,Note_on_c,9,57,59,
2,0,Note_on_c,9,59,62,
2,0,Note_on_c,9,60,61,
2,0,Note_on_c,9,61,61,
2,0,Note_on_c,9,63,61,
2,0,Note_on_c,9,68,60,
2,0,Note_on_c,9,69,57,
2,0,Note_on_c,9,70,55,
2,0,Note_on_c,9,76,62,
2,0,Note_on_c,9,80,61,
2,0,Note_on_c,9,81,61,
2,0,Note_on_c,9,82,62,
2,0,Note_on_c,9,87,62,
2,0,Note_on_c,9,88,62,
2,0,Note_on_c,9,89,62,
2,0,Note_on_c,9,91,55,
2,0,Note_on_c,9,93,61,
2,30,Note_off_c,9,35,0,
2,30,Note_off_c,9,36,0,
2,30,Note_off_c,9,37,0,
2,30,Note_off_c,9,38,0,
2,30,Note_off_c,9,39,0,
2,30,Note_off_c,9,40,0,
2,30,Note_off_c,9,41,0,
2,30,Note_off_c,9,42,0,
2,30,Note_off_c,9,43,0,
2,30,Note_off_c,9,44,0,
2,30,Note_off_c,9,45,0,
2,30,Note_off_c,9,46,0,
2,30,Note_off_c,9,47,0,
2,30,Note_off_c,9,48,0,
2,30,Note_off_c,9,49,0,
2,30,Note_off_c,9,50,0,
2,30,Note_off_c,9,51,0,
2,30,Note_off_c,9,56,0,
2,30,Note_off_c,9,57,0,
2,30,Note_off_c,9,59,0,
2,30,Note_off_c,9,60,0,
2,30,Note_off_c,9,61,0,
2,30,Note_off_c,9,63,0,
2,30,Note_off_c,9,68,0,
2,30,Note_off_c,9,69,0,
2,30,Note_off_c,9,70,0,
2,30,Note_off_c,9,76,0,
2,30,Note_off_c,9,80,0,
2,30,Note_off_c,9,81,0,
2,30,Note_off_c,9,82,0,
2,30,Note_off_c,9,87,0,
2,30,Note_off_c,9,88,0,
2,30,Note_off_c,9,89,0,
2,30,Note_off_c,9,91,0,
2,30,Note_off_c,9,93,0,
2,60,Note_off_c,9,35,0,
2,60,Note_off_c,9,36,0,
2,60,Note_off_c,9,37,0,
2,60,Note_off_c,9,38,0,
2,60,Note_off_c,9,39,0,
2,60,Note_off_c,9,40,0,
2,60,Note_off_c,9,41,0,
2,60,Note_off_c,9,42,0,
2,60,Note_off_c,9,43,0,
2,60,Note_off_c,9,44,0,
2,60,Note_off_c,9,45,0,
2,60,Note_off_c,9,46,0,
2,60,Note_off_c,9,47,0,
2,60,Note_off_c,9,48,0,
2,60,Note_off_c,9,49,0,
2,60,Note_off_c,9,50,0,
2,60,Note_off_c,9,51,0,
2,60,Note_off_c,9,56,0,
2,60,Note_off_c,9,57,0,
2,60,Note_off_c,9,59,0,
2,60,Note_off_c,9,60,0,
2,60,Note_off_c,9,61,0,
2,60,Note_off_c,9,63,0,
2,60,Note_off_c,9,68,0,
2,60,Note_off_c,9,69,0,
2,60,Note_off_c,9,70,0,
2,60,Note_off_c,9,76,0,
2,60,Note_off_c,9,80,0,
2,60,Note_off_c,9,81,0,
2,60,Note_off_c,9,82,0,
2,60,Note_off_c,9,87,0,
2,60,Note_off_c,9,88,0,
2,60,Note_off_c,9,89,0,
2,60,Note_off_c,9,91,0,
2,60,Note_off_c,9,93,0,
2,90,Note_off_c,9,35,0,
2,90,Note_off_c,9,36,0,
2,90,Note_off_c,9,37,0,
2,90,Note_off_c,9,38,0,
2,90,Note_off_c,9,39,0,
2,90,Note_off_c,9,40,0,
2,90,Note_off_c,9,41,0,
2,90,Note_off_c,9,42,0,
2,90,Note_off_c,9,43,0,
2,90,Note_off_c,9,44,0,
2,90,Note_off_c,9,45,0,
2,90,Note_off_c,9,46,0,
2,90,Note_off_c,9,47,0,
2,90,Note_off_c,9,48,0,
2,90,Note_off_c,9,49,0,
2,90,Note_off_c,9,50,0,
2,90,Note_off_c,9,51,0,
2,90,Note_off_c,9,56,0,
2,90,Note_off_c,9,57,0,
2,90,Note_off_c,9,59,0,
2,90,Note_off_c,9,60,0,
2,90,Note_off_c,9,61,0,
2,90,Note_off_c,9,63,0,
2,90,Note_off_c,9,68,0,
2,90,Note_off_c,9,69,0,
2,90,Note_off_c,9,70,0,
2,90,Note_off_c,9,76,0,
2,90,Note_off_c,9,80,0,
2,90,Note_off_c,9,81,0,
2,90,Note_off_c,9,82,0,
2,90,Note_off_c,9,87,0,
2,90,Note_off_c,9,88,0,
2,90,Note_off_c,9,89,0,
2,90,Note_off_c,9,91,0,
2,90,Note_off_c,9,93,0,
2,120,Note_off_c,9,35,0,
2,120,Note_off_c,9,36,0,
2,120,Note_off_c,9,37,0,
2,120,Note_off_c,9,38,0,
2,120,Note_off_c,9,39,0,
2,120,Note_off_c,9,40,0,
2,120,Note_off_c,9,41,0,
2,120,Note_off_c,9,42,0,
2,120,Note_off_c,9,43,0,
2,120,Note_off_c,9,44,0,
2,120,Note_off_c,9,45,0,
2,120,Note_off_c,9,46,0,
2,120,Note_off_c,9,47,0,
2,120,Note_off_c,9,48,0,
2,120,Note_off_c,9,49,0,
2,120,Note_off_c,9,50,0,
2,120,Note_off_c,9,51,0,
2,120,Note_off_c,9,56,0,
2,120,Note_off_c,9,57,0,
2,120,Note_off_c,9,59,0,
