0, 0, Header, 1, 23, 240
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 461538
1, 0, Marker_t, "Beginning"
1, 3840, Marker_t, "Guitars"
1, 11520, Marker_t, "Clean Begins"
1, 32640, Marker_t, "First Verse"
1, 48000, Marker_t, "Vocal Bridge (""ah-ahs"")"
1, 71040, Marker_t, "Second Verse"
1, 87360, Marker_t, "Refrain"
1, 97920, Marker_t, "Second Vocal Bridge"
1, 123840, Marker_t, """Sorta"" Solo"
1, 136320, Marker_t, "Closing Refrain"
1, 136320, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Main Overdriven Guitar"
2, 0, Program_c, 8, 29
2, 0, Control_c, 8, 7, 121
2, 0, Control_c, 8, 10, 53
2, 3840, Note_on_c, 8, 45, 120
2, 3900, Note_on_c, 8, 45, 0
2, 3900, Note_on_c, 8, 45, 120
2, 3960, Note_on_c, 8, 45, 0
2, 3960, Note_on_c, 8, 45, 120
2, 4020, Note_on_c, 8, 45, 0
2, 4020, Note_on_c, 8, 45, 120
2, 4080, Note_on_c, 8, 45, 0
2, 4080, Note_on_c, 8, 45, 120
2, 4140, Note_on_c, 8, 45, 0
2, 4140, Note_on_c, 8, 45, 120
2, 4200, Note_on_c, 8, 45, 0
2, 4200, Note_on_c, 8, 46, 120
2, 4260, Note_on_c, 8, 46, 0
2, 4260, Note_on_c, 8, 46, 120
2, 4320, Note_on_c, 8, 46, 0
2, 4320, Note_on_c, 8, 45, 120
2, 4440, Note_on_c, 8, 45, 0
2, 4440, Note_on_c, 8, 40, 120
2, 4500, Note_on_c, 8, 40, 0
2, 4500, Note_on_c, 8, 40, 120
2, 4560, Note_on_c, 8, 40, 0
2, 4560, Note_on_c, 8, 43, 120
2, 4680, Note_on_c, 8, 43, 0
2, 4680, Note_on_c, 8, 40, 120
2, 4740, Note_on_c, 8, 40, 0
2, 4740, Note_on_c, 8, 40, 120
2, 4800, Note_on_c, 8, 40, 0
2, 4800, Note_on_c, 8, 41, 120
2, 4860, Note_on_c, 8, 41, 0
2, 4860, Note_on_c, 8, 40, 120
2, 4920, Note_on_c, 8, 40, 0
2, 4920, Note_on_c, 8, 40, 120
2, 4980, Note_on_c, 8, 40, 0
2, 4980, Note_on_c, 8, 41, 120
2, 5040, Note_on_c, 8, 41, 0
2, 5040, Note_on_c, 8, 40, 120
2, 5100, Note_on_c, 8, 40, 0
2, 5100, Note_on_c, 8, 40, 120
2, 5160, Note_on_c, 8, 40, 0
2, 5160, Note_on_c, 8, 40, 120
2, 5220, Note_on_c, 8, 40, 0
2, 5220, Note_on_c, 8, 40, 120
2, 5280, Note_on_c, 8, 40, 0
2, 5280, Note_on_c, 8, 41, 120
2, 5340, Note_on_c, 8, 41, 0
2, 5340, Note_on_c, 8, 40, 120
2, 5400, Note_on_c, 8, 40, 0
2, 5400, Note_on_c, 8, 40, 120
2, 5460, Note_on_c, 8, 40, 0
2, 5460, Note_on_c, 8, 41, 120
2, 5520, Note_on_c, 8, 41, 0
2, 5520, Note_on_c, 8, 40, 120
2, 5580, Note_on_c, 8, 40, 0
2, 5580, Note_on_c, 8, 40, 120
2, 5640, Note_on_c, 8, 40, 0
2, 5640, Note_on_c, 8, 40, 120
2, 5700, Note_on_c, 8, 40, 0
2, 5700, Note_on_c, 8, 40, 120
2, 5760, Note_on_c, 8, 40, 0
2, 5760, Note_on_c, 8, 45, 120
2, 5820, Note_on_c, 8, 45, 0
2, 5820, Note_on_c, 8, 45, 120
2, 5880, Note_on_c, 8, 45, 0
2, 5880, Note_on_c, 8, 45, 120
2, 5940, Note_on_c, 8, 45, 0
2, 5940, Note_on_c, 8, 45, 120
2, 6000, Note_on_c, 8, 45, 0
2, 6000, Note_on_c, 8, 45, 120
2, 6060, Note_on_c, 8, 45, 0
2, 6060, Note_on_c, 8, 45, 120
2, 6120, Note_on_c, 8, 45, 0
2, 6120, Note_on_c, 8, 46, 120
2, 6180, Note_on_c, 8, 46, 0
2, 6180, Note_on_c, 8, 46, 120
2, 6240, Note_on_c, 8, 46, 0
2, 6240, Note_on_c, 8, 45, 120
2, 6360, Note_on_c, 8, 45, 0
2, 6360, Note_on_c, 8, 40, 120
2, 6420, Note_on_c, 8, 40, 0
2, 6420, Note_on_c, 8, 40, 120
2, 6480, Note_on_c, 8, 40, 0
2, 6480, Note_on_c, 8, 43, 120
2, 6600, Note_on_c, 8, 43, 0
2, 6600, Note_on_c, 8, 40, 120
2, 6660, Note_on_c, 8, 40, 0
2, 6660, Note_on_c, 8, 40, 120
2, 6720, Note_on_c, 8, 40, 0
2, 6720, Note_on_c, 8, 41, 120
2, 6780, Note_on_c, 8, 41, 0
2, 6780, Note_on_c, 8, 40, 120
2, 6840, Note_on_c, 8, 40, 0
2, 6840, Note_on_c, 8, 40, 120
2, 6900, Note_on_c, 8, 40, 0
2, 6900, Note_on_c, 8, 40, 120
2, 6960, Note_on_c, 8, 40, 0
2, 6960, Note_on_c, 8, 40, 120
2, 7020, Note_on_c, 8, 40, 0
2, 7020, Note_on_c, 8, 40, 120
2, 7080, Note_on_c, 8, 40, 0
2, 7080, Note_on_c, 8, 41, 120
2, 7140, Note_on_c, 8, 41, 0
2, 7140, Note_on_c, 8, 40, 120
2, 7200, Note_on_c, 8, 40, 0
2, 7200, Note_on_c, 8, 41, 120
2, 7260, Note_on_c, 8, 41, 0
2, 7260, Note_on_c, 8, 40, 120
2, 7320, Note_on_c, 8, 40, 0
2, 7320, Note_on_c, 8, 40, 120
2, 7380, Note_on_c, 8, 40, 0
2, 7380, Note_on_c, 8, 40, 120
2, 7440, Note_on_c, 8, 40, 0
2, 7440, Note_on_c, 8, 41, 120
2, 7500, Note_on_c, 8, 41, 0
2, 7500, Note_on_c, 8, 40, 120
2, 7560, Note_on_c, 8, 40, 0
2, 7560, Note_on_c, 8, 40, 120
2, 7620, Note_on_c, 8, 40, 0
2, 7620, Note_on_c, 8, 40, 120
2, 7680, Note_on_c, 8, 40, 0
2, 7680, Note_on_c, 8, 45, 120
2, 7740, Note_on_c, 8, 45, 0
2, 7740, Note_on_c, 8, 45, 120
2, 7800, Note_on_c, 8, 45, 0
2, 7800, Note_on_c, 8, 45, 120
2, 7860, Note_on_c, 8, 45, 0
2, 7860, Note_on_c, 8, 45, 120
2, 7920, Note_on_c, 8, 45, 0
2, 7920, Note_on_c, 8, 45, 120
2, 7980, Note_on_c, 8, 45, 0
2, 7980, Note_on_c, 8, 45, 120
2, 8040, Note_on_c, 8, 45, 0
2, 8040, Note_on_c, 8, 46, 120
2, 8100, Note_on_c, 8, 46, 0
2, 8100, Note_on_c, 8, 46, 120
2, 8160, Note_on_c, 8, 46, 0
2, 8160, Note_on_c, 8, 45, 120
2, 8280, Note_on_c, 8, 45, 0
